year,week,player,pos,pred,actual,error,abs_error
2023,14,Ja'Marr Chase,WR,14.4,5.900000095367432,8.499999904632569,8.499999904632569
2024,7,DeMario Douglas,WR,11.9,3.4000000953674316,8.499999904632569,8.499999904632569
2023,4,Jake Ferguson,TE,6.2,14.699999809265137,-8.499999809265137,8.499999809265137
2024,15,Tee Higgins,WR,11.3,19.799999237060547,-8.499999237060546,8.499999237060546
2024,6,Brock Purdy,QB,15.62,24.100000381469727,-8.480000381469727,8.480000381469727
2025,11,Ashton Jeanty,RB,17.87,9.399999618530273,8.470000381469728,8.470000381469728
2023,7,Travis Etienne,RB,14.25,22.700000762939453,-8.450000762939453,8.450000762939453
2024,14,Will Levis,QB,15.47,7.019999980926514,8.450000019073487,8.450000019073487
2025,12,Kyren Williams,RB,14.25,5.800000190734863,8.449999809265137,8.449999809265137
2024,9,Jared Goff,QB,18.05,9.600000381469727,8.449999618530274,8.449999618530274
2024,4,Saquon Barkley,RB,22.04,13.600000381469727,8.439999618530273,8.439999618530273
2024,12,Jalen Hurts,QB,23.49,15.0600004196167,8.4299995803833,8.4299995803833
2024,10,James Conner,RB,13.88,22.299999237060547,-8.419999237060546,8.419999237060546
2023,14,Rashee Rice,WR,9.8,18.200000762939453,-8.400000762939452,8.400000762939452
2025,13,Courtland Sutton,WR,8.8,17.200000762939453,-8.400000762939452,8.400000762939452
2023,13,Kyren Williams,RB,11.8,20.200000762939453,-8.400000762939452,8.400000762939452
2025,16,Trey McBride,TE,15.1,6.699999809265137,8.400000190734863,8.400000190734863
2024,16,Jared Goff,QB,16.94,25.34000015258789,-8.40000015258789,8.40000015258789
2024,15,Nick Chubb,RB,10.5,2.0999999046325684,8.400000095367432,8.400000095367432
2024,17,Javonte Williams,RB,10.4,2.0,8.4,8.4
2023,8,Michael Pittman,WR,9.6,18.0,-8.4,8.4
2025,15,Tyler Warren,TE,13.3,4.900000095367432,8.399999904632569,8.399999904632569
2025,11,Dallas Goedert,TE,12.8,4.400000095367432,8.399999904632569,8.399999904632569
2024,15,Javonte Williams,RB,12.7,4.300000190734863,8.399999809265136,8.399999809265136
2025,10,Tyler Warren,TE,9.5,17.899999618530273,-8.399999618530273,8.399999618530273
2024,16,Calvin Ridley,WR,8.4,16.799999237060547,-8.399999237060547,8.399999237060547
2023,17,Jaylen Warren,RB,11.4,19.799999237060547,-8.399999237060547,8.399999237060547
2025,13,Christian Watson,WR,9.9,18.299999237060547,-8.399999237060547,8.399999237060547
2023,5,Josh Allen,QB,19.37,27.760000228881836,-8.390000228881835,8.390000228881835
2023,5,Daniel Jones,QB,15.55,7.159999847412109,8.390000152587891,8.390000152587891
2025,16,Jacoby Brissett,QB,19.0,10.619999885559082,8.380000114440918,8.380000114440918
2023,7,Tua Tagovailoa,QB,18.71,10.34000015258789,8.36999984741211,8.36999984741211
2023,6,Kirk Cousins,QB,17.09,8.739999771118164,8.350000228881836,8.350000228881836
2025,7,Patrick Mahomes,QB,17.9,26.239999771118164,-8.339999771118165,8.339999771118165
2025,6,James Cook,RB,17.03,8.699999809265137,8.330000190734864,8.330000190734864
2023,12,Saquon Barkley,RB,14.52,6.199999809265137,8.320000190734863,8.320000190734863
2025,7,Mac Jones,QB,13.5,5.179999828338623,8.320000171661377,8.320000171661377
2025,5,De'Von Achane,RB,24.92,16.600000381469727,8.319999618530275,8.319999618530275
2025,16,Bijan Robinson,RB,21.48,29.799999237060547,-8.319999237060546,8.319999237060546
2024,16,Patrick Mahomes,QB,15.4,23.700000762939453,-8.300000762939453,8.300000762939453
2023,13,DeVonta Smith,WR,16.3,24.600000381469727,-8.300000381469726,8.300000381469726
2025,6,Jameson Williams,WR,10.3,18.600000381469727,-8.300000381469726,8.300000381469726
2023,14,Javonte Williams,RB,9.8,18.100000381469727,-8.300000381469726,8.300000381469726
2023,4,Antonio Gibson,RB,11.9,3.5999999046325684,8.300000095367432,8.300000095367432
2025,13,Rome Odunze,WR,11.1,2.799999952316284,8.300000047683715,8.300000047683715
2023,8,Darren Waller,TE,9.7,1.399999976158142,8.300000023841857,8.300000023841857
2024,8,Tyler Lockett,WR,10.2,1.899999976158142,8.300000023841857,8.300000023841857
2024,6,Dontayvion Wicks,WR,10.2,1.899999976158142,8.300000023841857,8.300000023841857
2025,16,David Montgomery,RB,9.7,1.399999976158142,8.300000023841857,8.300000023841857
2024,5,Wan'Dale Robinson,WR,7.7,16.0,-8.3,8.3
2024,6,Tucker Kraft,TE,11.8,3.5,8.3,8.3
2023,16,Zach Charbonnet,RB,8.9,0.6000000238418579,8.299999976158142,8.299999976158142
2025,5,Juwan Johnson,TE,12.0,3.700000047683716,8.299999952316284,8.299999952316284
2023,17,Tee Higgins,WR,11.2,2.9000000953674316,8.299999904632568,8.299999904632568
2024,10,Justin Jefferson,WR,18.1,9.800000190734863,8.299999809265138,8.299999809265138
2023,12,Christian McCaffrey,RB,22.6,30.899999618530273,-8.299999618530272,8.299999618530272
2025,15,Jonathan Taylor,RB,21.39,13.100000381469727,8.289999618530274,8.289999618530274
2025,12,Dak Prescott,QB,18.78,27.059999465942383,-8.279999465942382,8.279999465942382
2023,12,Matthew Stafford,QB,15.1,23.360000610351562,-8.260000610351563,8.260000610351563
2023,14,Christian McCaffrey,RB,24.55,16.299999237060547,8.250000762939454,8.250000762939454
2023,16,Travis Etienne,RB,14.34,6.099999904632568,8.240000095367431,8.240000095367431
2025,9,Jaxson Dart,QB,19.0,27.239999771118164,-8.239999771118164,8.239999771118164
2023,8,Alvin Kamara,RB,18.79,27.0,-8.21,8.21
2024,11,Joe Burrow,QB,20.84,29.040000915527344,-8.200000915527344,8.200000915527344
2024,8,Jakobi Meyers,WR,9.0,17.200000762939453,-8.200000762939453,8.200000762939453
2023,15,Trey McBride,TE,12.0,20.200000762939453,-8.200000762939453,8.200000762939453
2025,9,Josh Downs,WR,9.5,17.700000762939453,-8.200000762939453,8.200000762939453
2025,12,Kenny Gainwell,RB,10.0,18.200000762939453,-8.200000762939453,8.200000762939453
2025,16,Courtland Sutton,WR,12.4,20.600000381469727,-8.200000381469726,8.200000381469726
2025,9,Romeo Doubs,WR,7.9,16.100000381469727,-8.200000381469726,8.200000381469726
2023,5,Josh Reynolds,WR,9.4,17.600000381469727,-8.200000381469726,8.200000381469726
2023,5,Derrick Henry,RB,17.4,9.199999809265137,8.200000190734862,8.200000190734862
2024,7,Zach Charbonnet,RB,10.1,1.899999976158142,8.200000023841858,8.200000023841858
2024,13,Kareem Hunt,RB,11.7,3.5,8.2,8.2
2025,7,Jaylen Waddle,WR,10.7,2.5,8.2,8.2
2025,16,Kimani Vidal,RB,9.3,1.100000023841858,8.199999976158143,8.199999976158143
2025,10,Brock Bowers,TE,11.9,3.700000047683716,8.199999952316285,8.199999952316285
2025,6,Deebo Samuel Sr.,WR,13.6,5.400000095367432,8.199999904632568,8.199999904632568
2024,7,Romeo Doubs,WR,9.2,17.399999618530273,-8.199999618530274,8.199999618530274
2025,4,Khalil Shakir,WR,9.7,17.899999618530273,-8.199999618530274,8.199999618530274
2025,10,Jaxon Smith-Njigba,WR,12.1,20.299999237060547,-8.199999237060547,8.199999237060547
2023,11,Romeo Doubs,WR,8.1,16.299999237060547,-8.199999237060547,8.199999237060547
2024,4,Tony Pollard,RB,10.6,18.799999237060547,-8.199999237060547,8.199999237060547
2023,4,Brandon Aiyuk,WR,12.6,20.799999237060547,-8.199999237060547,8.199999237060547
2023,14,Josh Jacobs,RB,15.17,7.0,8.17,8.17
2023,12,Tua Tagovailoa,QB,15.99,7.820000171661377,8.169999828338623,8.169999828338623
2025,10,Jaxson Dart,QB,18.12,26.280000686645508,-8.160000686645507,8.160000686645507
2025,7,Alvin Kamara,RB,14.06,5.900000095367432,8.159999904632569,8.159999904632569
2024,17,Joe Mixon,RB,14.06,5.900000095367432,8.159999904632569,8.159999904632569
2025,8,Tua Tagovailoa,QB,16.06,24.200000762939453,-8.140000762939454,8.140000762939454
2025,7,Jalen Hurts,QB,15.91,24.040000915527344,-8.130000915527344,8.130000915527344
2025,9,Matthew Stafford,QB,18.71,26.84000015258789,-8.13000015258789,8.13000015258789
2024,17,Cooper Rush,QB,14.2,6.079999923706055,8.120000076293945,8.120000076293945
2024,5,Jerome Ford,RB,16.01,7.900000095367432,8.10999990463257,8.10999990463257
2024,9,De'Von Achane,RB,23.99,32.099998474121094,-8.109998474121095,8.109998474121095
2025,4,Bijan Robinson,RB,20.0,28.100000381469727,-8.100000381469727,8.100000381469727
2024,13,Isaiah Likely,TE,6.7,14.800000190734863,-8.100000190734864,8.100000190734864
2025,15,Justin Jefferson,WR,12.3,4.199999809265137,8.100000190734864,8.100000190734864
2023,14,Amon-Ra St. Brown,WR,13.2,5.099999904632568,8.100000095367431,8.100000095367431
2024,6,Dallas Goedert,TE,8.1,0.0,8.1,8.1
2025,5,Jameson Williams,WR,10.1,2.0,8.1,8.1
2024,16,Jerry Jeudy,WR,12.1,4.0,8.1,8.1
2023,9,Josh Downs,WR,10.1,2.0,8.1,8.1
2025,16,Hunter Henry,TE,7.4,15.5,-8.1,8.1
2024,4,Jameson Williams,WR,7.9,16.0,-8.1,8.1
2024,7,Jaxon Smith-Njigba,WR,13.4,5.300000190734863,8.099999809265137,8.099999809265137
2023,8,Jake Ferguson,TE,6.6,14.699999809265137,-8.099999809265137,8.099999809265137
2024,5,George Kittle,TE,12.3,20.399999618530273,-8.099999618530273,8.099999618530273
2024,13,Tyreek Hill,WR,12.2,20.299999237060547,-8.099999237060548,8.099999237060548
2023,17,Alvin Kamara,RB,14.99,6.900000095367432,8.089999904632569,8.089999904632569
2023,13,Kyler Murray,QB,19.89,11.800000190734863,8.089999809265137,8.089999809265137
2025,10,Tyler Shough,QB,10.9,18.979999542236328,-8.079999542236328,8.079999542236328
2025,4,Patrick Mahomes,QB,19.23,27.299999237060547,-8.069999237060546,8.069999237060546
2024,17,Jayden Daniels,QB,23.72,31.780000686645508,-8.060000686645509,8.060000686645509
2025,14,James Cook,RB,19.16,11.100000381469727,8.059999618530274,8.059999618530274
2025,11,Matthew Stafford,QB,21.21,13.199999809265137,8.010000190734864,8.010000190734864
2024,7,Amon-Ra St. Brown,WR,17.2,25.200000762939453,-8.000000762939454,8.000000762939454
2024,6,Mark Andrews,TE,7.6,15.600000381469727,-8.000000381469727,8.000000381469727
2023,6,Jonnu Smith,TE,5.6,13.600000381469727,-8.000000381469727,8.000000381469727
2023,13,Drake London,WR,9.8,1.7999999523162842,8.000000047683717,8.000000047683717
2024,6,Justice Hill,RB,9.4,1.399999976158142,8.000000023841858,8.000000023841858
2023,14,Gus Edwards,RB,9.5,1.5,8.0,8.0
2025,9,Alec Pierce,WR,9.5,17.5,-8.0,8.0
2023,6,DeAndre Hopkins,WR,11.0,3.0,8.0,8.0
2024,11,Tucker Kraft,TE,8.0,0.0,8.0,8.0
2025,9,Chuba Hubbard,RB,9.7,1.7000000476837158,7.9999999523162835,7.9999999523162835
2023,14,Stefon Diggs,WR,14.4,6.400000095367432,7.999999904632569,7.999999904632569
2025,14,Breece Hall,RB,12.3,4.300000190734863,7.999999809265137,7.999999809265137
2023,7,Tyler Lockett,WR,15.8,7.800000190734863,7.999999809265137,7.999999809265137
2025,15,Bucky Irving,RB,16.1,8.100000381469727,7.999999618530275,7.999999618530275
2023,9,Juwan Johnson,TE,5.9,13.899999618530273,-7.999999618530273,7.999999618530273
2023,9,Jalen Hurts,QB,17.9,25.8799991607666,-7.979999160766603,7.979999160766603
2025,12,Bryce Young,QB,16.21,8.260000228881836,7.949999771118165,7.949999771118165
2025,4,Jordan Love,QB,18.34,26.280000686645508,-7.940000686645508,7.940000686645508
2025,6,Drake Maye,QB,19.3,27.239999771118164,-7.939999771118163,7.939999771118163
2025,13,Patrick Mahomes,QB,21.51,29.440000534057617,-7.930000534057616,7.930000534057616
2024,6,Jordan Mason,RB,17.12,9.199999809265137,7.920000190734864,7.920000190734864
2023,12,Trevor Lawrence,QB,16.65,24.559999465942383,-7.909999465942384,7.909999465942384
2024,4,Rashid Shaheed,WR,9.8,17.700000762939453,-7.900000762939452,7.900000762939452
2023,4,Bijan Robinson,RB,10.8,18.700000762939453,-7.900000762939452,7.900000762939452
2025,15,Mike Evans,WR,11.3,19.200000762939453,-7.900000762939452,7.900000762939452
2024,11,David Njoku,TE,11.2,19.100000381469727,-7.900000381469727,7.900000381469727
2023,7,Courtland Sutton,WR,11.7,19.600000381469727,-7.900000381469727,7.900000381469727
2024,11,Austin Ekeler,RB,9.7,17.600000381469727,-7.900000381469727,7.900000381469727
2025,4,Marvin Harrison Jr.,WR,10.7,18.600000381469727,-7.900000381469727,7.900000381469727
2024,17,Garrett Wilson,WR,9.7,17.600000381469727,-7.900000381469727,7.900000381469727
2024,11,Jordan Addison,WR,7.2,15.100000381469727,-7.900000381469726,7.900000381469726
2023,7,Amari Cooper,WR,12.1,4.199999809265137,7.900000190734863,7.900000190734863
2025,12,Alvin Kamara,RB,11.4,3.5,7.9,7.9
2023,12,Emari Demercado,RB,9.4,1.5,7.9,7.9
2025,6,Cole Kmet,TE,8.9,1.0,7.9,7.9
2025,13,Kyle Monangai,RB,11.1,19.0,-7.9,7.9
2025,12,Rashid Shaheed,WR,8.4,0.5,7.9,7.9
2023,5,Miles Sanders,RB,9.1,1.2000000476837158,7.899999952316284,7.899999952316284
2023,12,Kareem Hunt,RB,10.1,2.200000047683716,7.899999952316284,7.899999952316284
2023,5,Rhamondre Stevenson,RB,10.3,2.4000000953674316,7.899999904632569,7.899999904632569
2025,16,Josh Jacobs,RB,12.7,4.800000190734863,7.899999809265136,7.899999809265136
2023,10,Ja'Marr Chase,WR,15.5,23.399999618530273,-7.899999618530273,7.899999618530273
2025,8,Tetairoa McMillan,WR,9.0,16.899999618530273,-7.899999618530273,7.899999618530273
2023,12,Chris Olave,WR,10.5,18.399999618530273,-7.899999618530273,7.899999618530273
2023,7,Tyreek Hill,WR,17.9,25.799999237060547,-7.899999237060548,7.899999237060548
2023,7,Kendrick Bourne,WR,8.4,16.299999237060547,-7.8999992370605465,7.8999992370605465
2024,7,Brock Bowers,TE,11.4,19.299999237060547,-7.8999992370605465,7.8999992370605465
2024,12,Jahmyr Gibbs,RB,17.03,24.899999618530273,-7.869999618530272,7.869999618530272
2024,7,Kirk Cousins,QB,15.0,7.179999828338623,7.820000171661377,7.820000171661377
2024,8,Derrick Henry,RB,22.51,14.699999809265137,7.810000190734865,7.810000190734865
2024,4,Terry McLaurin,WR,10.4,18.200000762939453,-7.800000762939453,7.800000762939453
2023,7,Dallas Goedert,TE,10.9,18.700000762939453,-7.800000762939453,7.800000762939453
2025,9,Jordan Mason,RB,12.5,4.699999809265137,7.800000190734863,7.800000190734863
2024,12,Zach Ertz,TE,8.0,15.800000190734863,-7.800000190734863,7.800000190734863
2025,7,Jacory Croskey-Merritt,RB,12.0,4.199999809265137,7.800000190734863,7.800000190734863
2024,15,Najee Harris,RB,10.9,3.0999999046325684,7.800000095367432,7.800000095367432
2025,9,Zach Charbonnet,RB,13.4,5.599999904632568,7.800000095367432,7.800000095367432
2025,14,Quentin Johnston,WR,10.6,2.799999952316284,7.8000000476837155,7.8000000476837155
2023,7,Jamaal Williams,RB,9.2,1.399999976158142,7.800000023841857,7.800000023841857
2023,17,DeVonta Smith,WR,13.8,6.0,7.800000000000001,7.800000000000001
2025,12,Dallas Goedert,TE,11.8,4.0,7.800000000000001,7.800000000000001
2025,15,Kareem Hunt,RB,10.8,3.0,7.800000000000001,7.800000000000001
2024,10,Courtland Sutton,WR,11.2,19.0,-7.800000000000001,7.800000000000001
2025,7,TreVeyon Henderson,RB,8.3,0.5,7.800000000000001,7.800000000000001
2024,15,Quentin Johnston,WR,7.7,15.5,-7.8,7.8
2024,7,Andrei Iosivas,WR,7.8,0.0,7.8,7.8
2025,12,Jakobi Meyers,WR,7.2,15.0,-7.8,7.8
2023,15,Zay Flowers,WR,9.5,1.7000000476837158,7.799999952316284,7.799999952316284
2024,10,Brian Thomas Jr.,WR,11.0,3.200000047683716,7.799999952316284,7.799999952316284
2025,17,DJ Moore,WR,9.5,1.7000000476837158,7.799999952316284,7.799999952316284
2024,9,Michael Pittman,WR,10.2,2.4000000953674316,7.799999904632568,7.799999904632568
2024,15,Alexander Mattison,RB,10.2,2.4000000953674316,7.799999904632568,7.799999904632568
2025,14,Devin Neal,RB,7.6,15.399999618530273,-7.799999618530274,7.799999618530274
2025,16,Ja'Marr Chase,WR,12.1,19.899999618530273,-7.799999618530274,7.799999618530274
2025,10,Drake London,WR,16.6,24.399999618530273,-7.799999618530272,7.799999618530272
2024,11,Chase Brown,RB,11.5,19.299999237060547,-7.799999237060547,7.799999237060547
2024,4,George Pickens,WR,8.5,16.299999237060547,-7.799999237060547,7.799999237060547
2024,14,Kyren Williams,RB,15.92,23.700000762939453,-7.780000762939453,7.780000762939453
2025,15,C.J. Stroud,QB,15.62,23.399999618530273,-7.779999618530274,7.779999618530274
2024,4,Kyler Murray,QB,17.75,9.979999542236328,7.770000457763672,7.770000457763672
2025,12,Rico Dowdle,RB,19.16,11.399999618530273,7.760000381469727,7.760000381469727
2024,4,Anthony Richardson,QB,13.0,5.239999771118164,7.760000228881836,7.760000228881836
2023,5,Kyren Williams,RB,15.45,7.699999809265137,7.750000190734863,7.750000190734863
2024,9,Kyren Williams,RB,18.24,10.5,7.739999999999998,7.739999999999998
2023,11,Justin Herbert,QB,17.97,25.700000762939453,-7.730000762939454,7.730000762939454
2025,17,Ashton Jeanty,RB,17.03,9.300000190734863,7.729999809265138,7.729999809265138
2023,16,Joe Flacco,QB,17.09,24.81999969482422,-7.729999694824219,7.729999694824219
2025,8,Mac Jones,QB,10.3,18.020000457763672,-7.720000457763671,7.720000457763671
2025,7,Matthew Stafford,QB,19.67,27.3799991607666,-7.7099991607666,7.7099991607666
2023,16,Dalton Schultz,TE,6.4,14.100000381469727,-7.700000381469726,7.700000381469726
2025,4,Courtland Sutton,WR,11.4,19.100000381469727,-7.700000381469726,7.700000381469726
2024,5,Kyle Pitts,TE,8.1,15.800000190734863,-7.700000190734864,7.700000190734864
2024,8,Rashod Bateman,WR,11.5,3.799999952316284,7.700000047683716,7.700000047683716
2024,9,Dontayvion Wicks,WR,7.7,0.0,7.7,7.7
2024,7,Zach Ertz,TE,6.3,14.0,-7.7,7.7
2023,5,Jakobi Meyers,WR,12.8,20.5,-7.699999999999999,7.699999999999999
2025,8,Kayshon Boutte,WR,8.8,16.5,-7.699999999999999,7.699999999999999
2024,11,Terry McLaurin,WR,9.7,2.0,7.699999999999999,7.699999999999999
2025,12,Rhamondre Stevenson,RB,9.7,2.0,7.699999999999999,7.699999999999999
2023,6,Rhamondre Stevenson,RB,10.3,18.0,-7.699999999999999,7.699999999999999
2024,10,Ray Davis,RB,8.3,0.6000000238418579,7.699999976158143,7.699999976158143
2024,17,Jerome Ford,RB,9.9,2.200000047683716,7.6999999523162845,7.6999999523162845
2023,9,DJ Moore,WR,13.1,5.400000095367432,7.699999904632568,7.699999904632568
2023,10,Mac Jones,QB,15.0,7.300000190734863,7.699999809265137,7.699999809265137
2023,8,Chris Godwin Jr.,WR,10.1,17.799999237060547,-7.699999237060547,7.699999237060547
2025,9,Josh Allen,QB,21.14,28.81999969482422,-7.679999694824218,7.679999694824218
2025,5,Matthew Stafford,QB,17.9,25.559999465942383,-7.659999465942384,7.659999465942384
2025,4,Derrick Henry,RB,15.45,7.800000190734863,7.649999809265136,7.649999809265136
2023,7,Kenneth Walker III,RB,20.74,13.100000381469727,7.639999618530272,7.639999618530272
2023,10,Brock Purdy,QB,16.21,23.84000015258789,-7.63000015258789,7.63000015258789
2024,11,Jonathan Taylor,RB,14.62,7.0,7.619999999999999,7.619999999999999
2024,9,Caleb Williams,QB,16.8,9.180000305175781,7.6199996948242195,7.6199996948242195
2023,11,James Cook,RB,11.6,19.200000762939453,-7.6000007629394535,7.6000007629394535
2025,11,Derrick Henry,RB,12.6,20.200000762939453,-7.6000007629394535,7.6000007629394535
2025,4,Garrett Wilson,WR,12.6,20.200000762939453,-7.6000007629394535,7.6000007629394535
2023,11,Amon-Ra St. Brown,WR,14.1,21.700000762939453,-7.6000007629394535,7.6000007629394535
2025,15,Tony Pollard,RB,10.6,18.200000762939453,-7.6000007629394535,7.6000007629394535
2024,17,Jakobi Meyers,WR,9.5,17.100000381469727,-7.600000381469727,7.600000381469727
2023,6,Jaylen Waddle,WR,10.5,18.100000381469727,-7.600000381469727,7.600000381469727
2023,5,Darren Waller,TE,9.0,16.600000381469727,-7.600000381469727,7.600000381469727
2024,10,Austin Ekeler,RB,10.5,18.100000381469727,-7.600000381469727,7.600000381469727
2024,11,Travis Kelce,TE,10.4,2.799999952316284,7.600000047683716,7.600000047683716
2023,13,Adam Thielen,WR,13.1,5.5,7.6,7.6
2025,10,Chuba Hubbard,RB,10.1,2.5,7.6,7.6
2024,4,Kyle Pitts,TE,7.6,0.0,7.6,7.6
2024,5,Zach Charbonnet,RB,13.6,6.0,7.6,7.6
2025,10,Olamide Zaccheaus,WR,9.1,1.5,7.6,7.6
2024,5,Chris Olave,WR,10.6,3.0,7.6,7.6
2025,6,J.K. Dobbins,RB,11.6,4.0,7.6,7.6
2025,4,A.J. Brown,WR,10.3,2.700000047683716,7.599999952316285,7.599999952316285
2023,11,Derrick Henry,RB,13.0,5.400000095367432,7.599999904632568,7.599999904632568
2025,8,Rico Dowdle,RB,13.0,5.400000095367432,7.599999904632568,7.599999904632568
2025,6,Davante Adams,WR,15.5,7.900000095367432,7.599999904632568,7.599999904632568
2023,17,Jahmyr Gibbs,RB,12.9,5.300000190734863,7.599999809265137,7.599999809265137
2025,11,Ladd McConkey,WR,11.9,4.300000190734863,7.599999809265137,7.599999809265137
2024,14,Tank Bigsby,RB,5.6,13.199999809265137,-7.599999809265137,7.599999809265137
2024,10,Jauan Jennings,WR,8.7,16.299999237060547,-7.599999237060548,7.599999237060548
2023,8,T.J. Hockenson,TE,13.2,20.799999237060547,-7.599999237060548,7.599999237060548
2023,11,Lamar Jackson,QB,16.36,23.959999084472656,-7.599999084472657,7.599999084472657
2024,10,D'Andre Swift,RB,15.08,7.5,7.58,7.58
2025,17,Jaylen Warren,RB,13.97,6.400000095367432,7.569999904632569,7.569999904632569
2025,10,Jalen Hurts,QB,19.59,12.020000457763672,7.569999542236328,7.569999542236328
2024,10,Baker Mayfield,QB,16.5,8.9399995803833,7.560000419616699,7.560000419616699
2023,14,Aidan O'Connell,QB,12.6,5.039999961853027,7.560000038146972,7.560000038146972
2024,8,Justin Herbert,QB,16.5,24.059999465942383,-7.559999465942383,7.559999465942383
2024,8,Javonte Williams,RB,16.75,9.199999809265137,7.550000190734863,7.550000190734863
2025,12,Tyler Shough,QB,15.47,7.920000076293945,7.549999923706055,7.549999923706055
2025,16,Bucky Irving,RB,14.62,7.099999904632568,7.520000095367431,7.520000095367431
2023,8,James Cook,RB,15.82,8.300000190734863,7.519999809265137,7.519999809265137
2023,12,Michael Pittman,WR,13.2,20.700000762939453,-7.500000762939454,7.500000762939454
2023,11,Brian Robinson,RB,12.7,20.200000762939453,-7.500000762939454,7.500000762939454
2023,17,George Pickens,WR,12.6,20.100000381469727,-7.500000381469727,7.500000381469727
2024,16,Josh Downs,WR,7.6,15.100000381469727,-7.500000381469727,7.500000381469727
2023,7,Kareem Hunt,RB,7.6,15.100000381469727,-7.500000381469727,7.500000381469727
2024,9,Jordan Addison,WR,8.6,16.100000381469727,-7.500000381469727,7.500000381469727
2024,8,Breece Hall,RB,17.4,9.899999618530273,7.500000381469725,7.500000381469725
2024,16,Najee Harris,RB,11.7,4.199999809265137,7.500000190734863,7.500000190734863
2025,7,Saquon Barkley,RB,12.7,5.199999809265137,7.500000190734863,7.500000190734863
2024,12,Josh Downs,WR,13.2,5.699999809265137,7.500000190734863,7.500000190734863
2025,15,Michael Pittman,WR,13.1,5.599999904632568,7.500000095367431,7.500000095367431
2024,16,Zach Charbonnet,RB,10.8,3.299999952316284,7.5000000476837165,7.5000000476837165
2024,7,Tyreek Hill,WR,9.8,2.299999952316284,7.5000000476837165,7.5000000476837165
2025,4,Chig Okonkwo,TE,8.9,1.399999976158142,7.500000023841858,7.500000023841858
2025,6,Raheem Mostert,RB,7.1,-0.4000000059604645,7.500000005960464,7.500000005960464
2023,10,Tyler Conklin,TE,6.5,14.0,-7.5,7.5
2023,8,Juwan Johnson,TE,9.0,1.5,7.5,7.5
2024,4,Calvin Ridley,WR,10.0,2.5,7.5,7.5
2024,12,DeAndre Hopkins,WR,7.0,14.5,-7.5,7.5
2024,13,Roschon Johnson,RB,7.5,0.0,7.5,7.5
2024,9,Nick Chubb,RB,12.0,4.5,7.5,7.5
2025,16,Travis Kelce,TE,9.1,1.600000023841858,7.499999976158142,7.499999976158142
2023,6,Jerry Jeudy,WR,11.9,4.400000095367432,7.499999904632569,7.499999904632569
2023,13,Brian Robinson,RB,12.8,5.300000190734863,7.499999809265137,7.499999809265137
2025,6,Stefon Diggs,WR,13.3,5.800000190734863,7.499999809265137,7.499999809265137
2023,17,Sam LaPorta,TE,7.9,15.399999618530273,-7.499999618530273,7.499999618530273
2024,4,Travis Kelce,TE,8.4,15.899999618530273,-7.499999618530273,7.499999618530273
2025,10,Alec Pierce,WR,10.9,18.399999618530273,-7.499999618530273,7.499999618530273
2024,14,Matthew Stafford,QB,13.3,20.799999237060547,-7.499999237060546,7.499999237060546
2024,9,Dak Prescott,QB,19.81,12.319999694824219,7.49000030517578,7.49000030517578
2024,14,Josh Jacobs,RB,17.12,24.600000381469727,-7.480000381469726,7.480000381469726
2025,10,Aaron Rodgers,QB,13.9,6.440000057220459,7.459999942779541,7.459999942779541
2025,12,David Montgomery,RB,14.15,6.699999809265137,7.450000190734864,7.450000190734864
2023,5,Joe Mixon,RB,20.84,13.399999618530273,7.440000381469726,7.440000381469726
2024,17,Drake Maye,QB,17.31,9.880000114440918,7.429999885559081,7.429999885559081
2023,9,Joe Burrow,QB,14.9,22.31999969482422,-7.419999694824218,7.419999694824218
2025,10,Davante Adams,WR,12.3,19.700000762939453,-7.400000762939452,7.400000762939452
2023,6,CeeDee Lamb,WR,11.3,18.700000762939453,-7.400000762939452,7.400000762939452
2025,16,Amon-Ra St. Brown,WR,16.8,9.399999618530273,7.400000381469727,7.400000381469727
2023,16,Dallas Goedert,TE,6.7,14.100000381469727,-7.400000381469726,7.400000381469726
2023,8,Dameon Pierce,RB,12.0,4.599999904632568,7.400000095367432,7.400000095367432
2024,16,Brian Robinson,RB,9.5,2.0999999046325684,7.400000095367432,7.400000095367432
2025,11,Woody Marks,RB,13.5,6.099999904632568,7.400000095367432,7.400000095367432
2023,11,Josh Jacobs,RB,13.5,6.099999904632568,7.400000095367432,7.400000095367432
2025,15,Jalen Coker,WR,6.6,14.0,-7.4,7.4
2025,15,Tre Tucker,WR,7.4,0.0,7.4,7.4
2025,5,Zach Ertz,TE,7.4,0.0,7.4,7.4
2024,7,Rhamondre Stevenson,RB,11.9,4.5,7.4,7.4
2025,9,Patrick Mahomes,QB,17.9,10.5,7.399999999999999,7.399999999999999
2023,10,Juwan Johnson,TE,8.6,1.2000000476837158,7.399999952316284,7.399999952316284
2023,4,D'Andre Swift,RB,10.5,17.899999618530273,-7.399999618530273,7.399999618530273
2023,5,Tyjae Spears,RB,9.5,16.899999618530273,-7.399999618530273,7.399999618530273
2023,7,Michael Pittman,WR,8.9,16.299999237060547,-7.3999992370605465,7.3999992370605465
2023,17,Nick Mullens,QB,16.5,9.119999885559082,7.380000114440918,7.380000114440918
2025,8,Alvin Kamara,RB,13.88,6.5,7.380000000000001,7.380000000000001
2025,12,James Cook,RB,14.52,21.899999618530273,-7.379999618530274,7.379999618530274
